date,yield_10y,yield_2y,term_premium
2025-10-29,4.0699,3.6,0.46989999999999954
2025-10-30,4.0912,3.6123,0.4788999999999999
2025-10-31,4.0949,3.5983,0.49659999999999993
2025-11-03,4.1031,3.5984,0.5047000000000006
2025-11-04,4.0852,3.5779,0.5073000000000003
2025-11-05,4.1571,3.6315,0.5255999999999998
2025-11-06,4.089,3.5615,0.5275000000000003
2025-11-07,4.0932,3.5575,0.5357000000000003
2025-11-10,4.1121,3.5908,0.5212999999999997
2025-11-11,4.0684,3.5513,0.5170999999999997
2025-11-12,4.0801,3.5597,0.5204
2025-11-13,4.1192,3.593,0.5262000000000002
2025-11-14,4.1478,3.6121,0.5357000000000003
2025-11-17,4.1352,3.608,0.5272000000000001
2025-11-18,4.1192,3.5767,0.5425
2025-11-19,4.1289,3.5873,0.5415999999999999
2025-11-20,4.0961,3.5495,0.5465999999999998
2025-11-21,4.0628,3.5075,0.5553000000000003
2025-11-24,4.0378,3.4873,0.5505
2025-11-25,4.0042,3.4607,0.5434999999999999
2025-11-26,3.9922,3.477,0.5152000000000001
2025-11-27,3.9922,3.477,0.5152000000000001
2025-11-28,4.019,3.4913,0.5277000000000003
2025-12-01,4.0962,3.5365,0.5596999999999994
2025-12-02,4.086,3.5121,0.5739000000000001
2025-12-03,4.0609,3.4855,0.5754000000000001
2025-12-04,4.1039,3.5226,0.5813000000000001
2025-12-05,4.139,3.5644,0.5746000000000002
2025-12-08,4.1682,3.5812,0.5869999999999997
2025-12-09,4.1839,3.6105,0.5734000000000004
2025-12-10,4.1429,3.5319,0.6110000000000002
2025-12-11,4.1429,3.5258,0.6171000000000002
2025-12-12,4.1919,3.5284,0.6635000000000004
2025-12-15,4.1802,3.5077,0.6725000000000003
2025-12-16,4.147,3.4828,0.6642000000000001
2025-12-17,4.1509,3.4829,0.6680000000000001
2025-12-18,4.1158,3.4579,0.6579000000000002
2025-12-19,4.151,3.4855,0.6654999999999998
2025-12-22,4.1672,3.4994,0.6678000000000002
2025-12-23,4.1711,3.5341,0.637
2025-12-24,4.134,3.5096,0.6244000000000005
2025-12-25,4.134,3.5096,0.6244000000000005
2025-12-26,4.1302,3.479,0.6512000000000002
2025-12-29,4.1082,3.4586,0.6496
2025-12-30,4.1258,3.4504,0.6753999999999998
2025-12-31,4.1631,3.4751,0.6880000000000002
2026-01-01,4.1631,3.4751,0.6880000000000002
2026-01-02,4.1931,3.4774,0.7157000000000004
2026-01-05,4.1588,3.4528,0.7060000000000004
2026-01-06,4.1671,3.4591,0.7079999999999997
2026-01-07,4.1421,3.4695,0.6726000000000001
2026-01-08,4.1849,3.4923,0.6925999999999997
2026-01-09,4.1668,3.5321,0.6347000000000005
2026-01-12,4.187,3.5427,0.6443000000000003
2026-01-13,4.1728,3.5262,0.6465999999999998
2026-01-14,4.1438,3.5201,0.6236999999999999
2026-01-15,4.1689,3.5662,0.6027
2026-01-16,4.2269,3.5966,0.6302999999999996
2026-01-19,4.2269,3.5966,0.6302999999999996
2026-01-20,4.2911,3.5947,0.6964000000000001
2026-01-21,4.2528,3.5908,0.6619999999999995
2026-01-22,4.2489,3.6122,0.6366999999999998
2026-01-23,4.2331,3.5982,0.6349000000000005
2026-01-26,4.2128,3.5994,0.6133999999999995
2026-01-27,4.2332,3.5731,0.6600999999999999
2026-01-28,4.2472,3.5814,0.6658000000000004
2026-01-29,4.2348,3.5611,0.6736999999999997
2026-01-30,4.2589,3.5367,0.7221999999999995
2026-02-02,4.2789,3.5736,0.7053000000000003
2026-02-03,4.267,3.5696,0.6974000000000005
2026-02-04,4.278,3.5614,0.7165999999999997
2026-02-05,4.1959,3.4669,0.7290000000000001
2026-02-06,4.204,3.4955,0.7084999999999999
2026-02-09,4.2001,3.4872,0.7128999999999999
2026-02-10,4.1412,3.454,0.6872000000000003
2026-02-11,4.1862,3.5119,0.6743000000000006
2026-02-12,4.1,3.4621,0.6378999999999997
2026-02-13,4.0521,3.4076,0.6445000000000003
2026-02-16,4.0521,3.4076,0.6445000000000003
2026-02-17,4.0559,3.4367,0.6192000000000002
2026-02-18,4.087,3.4658,0.6211999999999995
2026-02-19,4.075,3.4741,0.6009000000000002
2026-02-20,4.0831,3.4823,0.6008
2026-02-23,4.0309,3.4401,0.5907999999999998
2026-02-24,4.0371,3.4587,0.5783999999999998
2026-02-25,4.048,3.473,0.5750000000000002
2026-02-26,4.0122,3.4403,0.5718999999999999
2026-02-27,3.964,3.3872,0.5768
2026-03-02,4.046,3.4813,0.5647000000000002
2026-03-03,4.0589,3.5061,0.5528000000000004
2026-03-04,4.0901,3.5473,0.5427999999999997
2026-03-05,4.131,3.5805,0.5505000000000004
2026-03-06,4.146,3.5646,0.5813999999999999
2026-03-09,4.103,3.5524,0.5505999999999998
2026-03-10,4.1542,3.59,0.5642000000000005
2026-03-11,4.2179,3.6443,0.5736000000000003
